order_id,customer_id,store_id,order_date,order_status,payment_method,shipping_cost
11973,5020,101,2024-07-07,Completed,Credit Card,0.0
11974,6175,105,2024-07-07,Completed,Apple Pay,0.0
11975,5966,101,2024-07-07,Completed,Store Financing,14.99
11976,6170,102,2024-07-07,Completed,Store Financing,0.0
11977,6411,101,2024-07-07,Cancelled,Store Financing,14.99
11978,6043,101,2024-07-07,Completed,Bank Transfer,9.99
11979,5645,101,2024-07-07,Completed,PayPal,9.99
11980,5427,105,2024-07-07,Completed,Credit Card,0.0
11981,5229,101,2024-07-07,Completed,Store Financing,24.99
11982,6262,101,2024-07-07,Completed,Store Financing,0.0
11983,6104,108,2024-07-07,Returned,Bank Transfer,0.0
11984,5757,104,2024-07-07,Completed,PayPal,0.0
11985,5963,105,2024-07-07,Completed,Credit Card,0.0
11986,6203,103,2024-07-08,Completed,PayPal,0.0
11987,5981,101,2024-07-08,Completed,Credit Card,0.0
11988,6175,106,2024-07-08,Completed,PayPal,0.0
11989,5271,101,2024-07-08,Completed,Store Financing,24.99
11990,6464,101,2024-07-08,Completed,PayPal,0.0
11991,5895,101,2024-07-08,Completed,Credit Card,0.0
11992,6175,101,2024-07-08,Completed,Apple Pay,24.99
11993,5949,108,2024-07-08,Completed,Store Financing,0.0
11994,5070,101,2024-07-09,Completed,Bank Transfer,0.0
11995,5325,102,2024-07-09,Completed,Bank Transfer,0.0
11996,6491,101,2024-07-09,Completed,Credit Card,9.99
11997,6071,101,2024-07-09,Completed,Bank Transfer,9.99
11998,5017,105,2024-07-09,Completed,Bank Transfer,0.0
11999,6326,104,2024-07-09,Completed,Bank Transfer,0.0
12000,6422,101,2024-07-09,Completed,PayPal,24.99
12001,5114,101,2024-07-10,Completed,Store Financing,14.99
12002,6026,101,2024-07-10,Completed,Store Financing,24.99
12003,6417,108,2024-07-10,Completed,Apple Pay,0.0
12004,5466,104,2024-07-10,Completed,PayPal,0.0
12005,5970,101,2024-07-10,Completed,PayPal,0.0
12006,5038,101,2024-07-10,Completed,Store Financing,14.99
12007,6441,106,2024-07-10,Completed,Credit Card,0.0
12008,5018,104,2024-07-10,Returned,Credit Card,0.0
12009,6182,103,2024-07-10,Completed,Apple Pay,0.0
12010,5112,101,2024-07-10,Cancelled,Apple Pay,14.99
12011,5774,101,2024-07-10,Completed,Credit Card,0.0
12012,6172,108,2024-07-10,Completed,Credit Card,0.0
12013,6050,101,2024-07-11,Completed,Bank Transfer,14.99
12014,5490,101,2024-07-11,Completed,Bank Transfer,9.99
12015,5315,103,2024-07-11,Completed,Apple Pay,0.0
12016,5651,107,2024-07-11,Completed,Bank Transfer,0.0
12017,6337,101,2024-07-11,Completed,Bank Transfer,9.99
12018,5643,105,2024-07-11,Completed,Bank Transfer,0.0
12019,6010,101,2024-07-11,Completed,PayPal,9.99
12020,5454,103,2024-07-11,Completed,Store Financing,0.0
12021,5235,108,2024-07-11,Completed,PayPal,0.0
12022,5202,101,2024-07-11,Completed,Credit Card,14.99
12023,5939,101,2024-07-11,Completed,Bank Transfer,14.99
12024,5505,101,2024-07-11,Completed,Bank Transfer,14.99
12025,5108,101,2024-07-12,Completed,PayPal,14.99
12026,5946,101,2024-07-12,Completed,Credit Card,14.99
12027,5162,101,2024-07-12,Completed,Credit Card,9.99
12028,6394,101,2024-07-12,Completed,Credit Card,0.0
12029,5371,101,2024-07-12,Completed,Store Financing,9.99
12030,5738,104,2024-07-12,Completed,Store Financing,0.0
12031,5930,101,2024-07-12,Completed,Apple Pay,0.0
12032,6383,108,2024-07-12,Completed,Apple Pay,0.0
12033,6010,101,2024-07-12,Completed,Apple Pay,0.0
12034,5394,108,2024-07-12,Completed,Bank Transfer,0.0
12035,5889,101,2024-07-12,Completed,Bank Transfer,24.99
12036,6341,103,2024-07-12,Completed,Credit Card,0.0
12037,6491,102,2024-07-12,Completed,PayPal,0.0
12038,6050,103,2024-07-13,Completed,Apple Pay,0.0
12039,5920,102,2024-07-13,Completed,Store Financing,0.0
12040,5224,101,2024-07-13,Completed,Store Financing,0.0
12041,5301,101,2024-07-13,Completed,PayPal,14.99
12042,5468,107,2024-07-13,Completed,Apple Pay,0.0
12043,5749,101,2024-07-13,Completed,Bank Transfer,14.99
12044,5869,108,2024-07-13,Completed,Apple Pay,0.0
12045,6010,101,2024-07-13,Returned,PayPal,14.99
12046,5898,106,2024-07-13,Completed,Bank Transfer,0.0
12047,5817,101,2024-07-13,Completed,Store Financing,14.99
12048,6252,101,2024-07-13,Completed,Apple Pay,0.0
12049,5577,101,2024-07-13,Completed,PayPal,14.99
12050,5635,101,2024-07-13,Completed,Bank Transfer,14.99
12051,5675,101,2024-07-13,Completed,Apple Pay,9.99
12052,6086,101,2024-07-13,Completed,Credit Card,24.99
12053,5138,108,2024-07-13,Cancelled,PayPal,0.0
12054,5544,104,2024-07-13,Completed,PayPal,0.0
12055,5277,101,2024-07-13,Completed,Apple Pay,9.99
12056,5366,101,2024-07-13,Completed,PayPal,0.0
12057,5046,101,2024-07-14,Returned,Store Financing,14.99
12058,5334,101,2024-07-14,Completed,Bank Transfer,0.0
12059,5614,101,2024-07-14,Completed,Bank Transfer,14.99
12060,6099,107,2024-07-14,Completed,PayPal,0.0
12061,6095,108,2024-07-14,Cancelled,Bank Transfer,0.0
12062,5612,101,2024-07-14,Completed,Store Financing,0.0
12063,6436,108,2024-07-14,Completed,Bank Transfer,0.0
12064,6184,102,2024-07-14,Completed,Store Financing,0.0
12065,5658,101,2024-07-14,Completed,PayPal,14.99
12066,6321,108,2024-07-14,Completed,PayPal,0.0
12067,5915,104,2024-07-15,Completed,Apple Pay,0.0
12068,5122,107,2024-07-15,Completed,PayPal,0.0
12069,6021,101,2024-07-15,Returned,Bank Transfer,9.99
12070,6252,103,2024-07-15,Completed,Credit Card,0.0
12071,5892,105,2024-07-15,Completed,Store Financing,0.0
12072,6453,101,2024-07-15,Completed,Apple Pay,0.0
12073,6258,101,2024-07-15,Completed,Store Financing,14.99
12074,5516,102,2024-07-15,Completed,Bank Transfer,0.0
12075,5117,101,2024-07-15,Completed,Store Financing,0.0
12076,6032,101,2024-07-15,Completed,Credit Card,9.99
12077,5466,101,2024-07-15,Completed,Apple Pay,14.99
12078,5889,101,2024-07-15,Completed,Store Financing,9.99
12079,6141,101,2024-07-15,Completed,Bank Transfer,24.99
12080,6050,104,2024-07-15,Completed,Apple Pay,0.0
12081,5372,101,2024-07-15,Completed,Store Financing,9.99
12082,6280,101,2024-07-15,Completed,Apple Pay,9.99
12083,5587,101,2024-07-15,Completed,Apple Pay,9.99
12084,5147,101,2024-07-16,Cancelled,Credit Card,14.99
12085,5587,101,2024-07-16,Completed,PayPal,14.99
12086,6474,102,2024-07-16,Completed,Credit Card,0.0
12087,6150,101,2024-07-16,Completed,Store Financing,9.99
12088,5126,101,2024-07-16,Completed,PayPal,0.0
12089,6252,101,2024-07-16,Completed,PayPal,0.0
12090,6336,101,2024-07-16,Completed,Bank Transfer,14.99
12091,5379,104,2024-07-17,Completed,Store Financing,0.0
12092,5017,101,2024-07-17,Completed,PayPal,24.99
12093,5271,107,2024-07-17,Completed,PayPal,0.0
12094,6033,101,2024-07-17,Completed,Store Financing,14.99
12095,5934,101,2024-07-17,Completed,PayPal,9.99
12096,6088,101,2024-07-17,Completed,PayPal,14.99
12097,6021,106,2024-07-17,Completed,Store Financing,0.0
12098,5915,101,2024-07-17,Completed,Credit Card,14.99
12099,6490,102,2024-07-17,Returned,Bank Transfer,0.0
12100,5046,107,2024-07-17,Completed,Bank Transfer,0.0
12101,5298,101,2024-07-17,Completed,PayPal,0.0
12102,5531,101,2024-07-17,Cancelled,Store Financing,14.99
12103,5479,107,2024-07-17,Completed,Apple Pay,0.0
12104,6039,103,2024-07-17,Completed,Credit Card,0.0
12105,6018,106,2024-07-17,Cancelled,Bank Transfer,0.0
12106,5147,101,2024-07-17,Completed,PayPal,14.99
12107,5269,101,2024-07-17,Completed,Store Financing,9.99
12108,5860,104,2024-07-18,Completed,Credit Card,0.0
12109,5783,103,2024-07-18,Completed,Bank Transfer,0.0
12110,5426,108,2024-07-18,Completed,Store Financing,0.0
12111,6310,101,2024-07-18,Completed,PayPal,0.0
12112,6177,106,2024-07-18,Completed,PayPal,0.0
12113,5579,101,2024-07-18,Completed,Apple Pay,14.99
12114,6263,107,2024-07-18,Completed,PayPal,0.0
12115,6262,101,2024-07-19,Completed,PayPal,0.0
12116,6285,106,2024-07-19,Completed,PayPal,0.0
12117,5799,101,2024-07-19,Completed,Apple Pay,0.0
12118,6436,101,2024-07-19,Completed,Store Financing,24.99
12119,6383,107,2024-07-19,Returned,Bank Transfer,0.0
12120,6281,102,2024-07-19,Completed,Bank Transfer,0.0
12121,6381,101,2024-07-19,Completed,Store Financing,24.99
12122,6182,101,2024-07-19,Completed,Apple Pay,9.99
12123,6262,101,2024-07-19,Returned,Credit Card,14.99
12124,5025,101,2024-07-19,Completed,Store Financing,0.0
12125,5274,101,2024-07-19,Completed,PayPal,0.0
12126,5939,102,2024-07-19,Completed,Apple Pay,0.0
12127,6475,101,2024-07-19,Completed,Bank Transfer,14.99
12128,5846,101,2024-07-19,Completed,Apple Pay,24.99
12129,5822,102,2024-07-19,Completed,Store Financing,0.0
12130,6079,101,2024-07-20,Completed,Apple Pay,14.99
12131,6037,101,2024-07-20,Completed,PayPal,14.99
12132,6396,101,2024-07-20,Completed,Credit Card,24.99
12133,5561,102,2024-07-20,Completed,Apple Pay,0.0
12134,6435,107,2024-07-20,Completed,Credit Card,0.0
12135,6453,101,2024-07-20,Completed,Bank Transfer,9.99
12136,5345,104,2024-07-20,Cancelled,Bank Transfer,0.0
12137,5615,101,2024-07-20,Completed,Apple Pay,0.0
12138,6216,101,2024-07-20,Completed,Credit Card,9.99
12139,6444,101,2024-07-20,Completed,Apple Pay,24.99
12140,6498,101,2024-07-20,Completed,Store Financing,9.99
12141,5970,101,2024-07-20,Completed,Apple Pay,24.99
12142,5346,104,2024-07-21,Completed,Apple Pay,0.0
12143,6005,101,2024-07-21,Completed,Store Financing,9.99
12144,5298,101,2024-07-21,Completed,Apple Pay,24.99
12145,6498,107,2024-07-21,Completed,Store Financing,0.0
12146,5063,101,2024-07-21,Completed,Store Financing,9.99
12147,6436,101,2024-07-21,Completed,PayPal,14.99
12148,5087,101,2024-07-21,Completed,Credit Card,24.99
12149,6442,101,2024-07-21,Completed,Bank Transfer,14.99
12150,5138,101,2024-07-21,Returned,Credit Card,24.99
12151,5612,107,2024-07-21,Completed,Store Financing,0.0
12152,6172,101,2024-07-21,Completed,Bank Transfer,9.99
12153,5630,101,2024-07-21,Completed,PayPal,0.0
12154,6484,107,2024-07-21,Completed,Store Financing,0.0
12155,6119,101,2024-07-22,Cancelled,Bank Transfer,9.99
12156,6489,106,2024-07-22,Completed,Apple Pay,0.0
12157,5197,106,2024-07-22,Completed,Credit Card,0.0
12158,6137,108,2024-07-22,Completed,PayPal,0.0
12159,5907,103,2024-07-22,Completed,Credit Card,0.0
12160,5315,101,2024-07-22,Completed,PayPal,0.0
12161,5908,108,2024-07-22,Completed,Bank Transfer,0.0
12162,5329,102,2024-07-22,Completed,Credit Card,0.0
12163,5340,104,2024-07-22,Completed,PayPal,0.0
12164,6461,101,2024-07-22,Completed,PayPal,14.99
12165,6140,102,2024-07-22,Completed,Store Financing,0.0
12166,5544,101,2024-07-22,Completed,Credit Card,24.99
12167,6127,101,2024-07-22,Completed,Bank Transfer,0.0
12168,5225,101,2024-07-22,Completed,Bank Transfer,9.99
12169,5345,103,2024-07-22,Completed,Bank Transfer,0.0
12170,5591,101,2024-07-22,Completed,Store Financing,24.99
12171,5658,101,2024-07-23,Completed,Store Financing,0.0
12172,5100,105,2024-07-23,Completed,Bank Transfer,0.0
12173,5427,105,2024-07-23,Completed,Bank Transfer,0.0
12174,6247,104,2024-07-23,Cancelled,Store Financing,0.0
12175,5587,105,2024-07-23,Completed,Credit Card,0.0
12176,6326,104,2024-07-23,Completed,PayPal,0.0
12177,5874,101,2024-07-23,Completed,Credit Card,14.99
12178,6439,102,2024-07-23,Completed,Store Financing,0.0
12179,5318,107,2024-07-23,Completed,Credit Card,0.0
12180,5577,105,2024-07-23,Completed,Apple Pay,0.0
12181,6175,106,2024-07-23,Completed,PayPal,0.0
12182,5046,107,2024-07-23,Completed,Bank Transfer,0.0
12183,5271,108,2024-07-23,Completed,PayPal,0.0
12184,6033,107,2024-07-23,Completed,Bank Transfer,0.0
12185,5036,102,2024-07-23,Completed,Store Financing,0.0
12186,6203,104,2024-07-24,Completed,PayPal,0.0
12187,6041,101,2024-07-24,Completed,Credit Card,24.99
12188,5750,108,2024-07-24,Completed,Store Financing,0.0
12189,5168,101,2024-07-24,Completed,Apple Pay,9.99
12190,5454,101,2024-07-24,Completed,Credit Card,24.99
12191,6071,101,2024-07-24,Completed,Credit Card,14.99
12192,5002,102,2024-07-24,Completed,Store Financing,0.0
12193,5587,106,2024-07-25,Completed,Store Financing,0.0
12194,5095,101,2024-07-25,Completed,Apple Pay,9.99
12195,5351,106,2024-07-25,Completed,Store Financing,0.0
12196,6051,102,2024-07-25,Completed,Credit Card,0.0
12197,6345,102,2024-07-25,Completed,Apple Pay,0.0
12198,5697,101,2024-07-25,Returned,PayPal,14.99
12199,5133,101,2024-07-25,Completed,PayPal,14.99
12200,5197,101,2024-07-25,Completed,Apple Pay,0.0
12201,6204,106,2024-07-25,Completed,Apple Pay,0.0
12202,6023,101,2024-07-25,Completed,Credit Card,9.99
12203,6018,101,2024-07-26,Completed,Store Financing,0.0
12204,5956,105,2024-07-26,Completed,Apple Pay,0.0
12205,5744,101,2024-07-26,Completed,Bank Transfer,14.99
12206,6037,103,2024-07-26,Completed,Store Financing,0.0
12207,5155,101,2024-07-26,Completed,Credit Card,14.99
12208,6435,101,2024-07-26,Completed,Credit Card,14.99
12209,5628,106,2024-07-26,Completed,Bank Transfer,0.0
12210,5629,101,2024-07-27,Completed,PayPal,0.0
12211,6381,103,2024-07-27,Completed,Store Financing,0.0
12212,6453,101,2024-07-27,Completed,Store Financing,14.99
12213,5114,101,2024-07-27,Completed,Apple Pay,24.99
12214,6401,101,2024-07-27,Completed,Apple Pay,0.0
12215,6362,104,2024-07-27,Completed,PayPal,0.0
12216,6398,101,2024-07-27,Completed,Store Financing,0.0
12217,6455,101,2024-07-27,Completed,Apple Pay,0.0
12218,6262,101,2024-07-27,Completed,Bank Transfer,0.0
12219,6175,106,2024-07-27,Completed,Store Financing,0.0
12220,5202,101,2024-07-27,Completed,Store Financing,14.99
12221,5156,104,2024-07-27,Returned,Store Financing,0.0
12222,6057,101,2024-07-27,Completed,Credit Card,9.99
12223,6095,101,2024-07-27,Completed,Apple Pay,9.99
12224,5491,101,2024-07-27,Completed,Store Financing,24.99
12225,5114,108,2024-07-28,Completed,Store Financing,0.0
12226,6348,107,2024-07-28,Completed,Apple Pay,0.0
12227,5418,101,2024-07-28,Completed,Bank Transfer,14.99
12228,5846,101,2024-07-28,Cancelled,PayPal,24.99
12229,5760,108,2024-07-28,Completed,Bank Transfer,0.0
12230,5343,102,2024-07-28,Completed,Store Financing,0.0
12231,5683,105,2024-07-28,Completed,PayPal,0.0
12232,5852,101,2024-07-28,Completed,Store Financing,24.99
12233,5592,101,2024-07-28,Cancelled,Bank Transfer,24.99
12234,6203,101,2024-07-28,Completed,Bank Transfer,14.99
12235,6453,102,2024-07-29,Completed,Bank Transfer,0.0
12236,5077,102,2024-07-29,Completed,Bank Transfer,0.0
12237,5943,101,2024-07-29,Completed,Credit Card,24.99
12238,5668,101,2024-07-29,Completed,Bank Transfer,0.0
12239,5749,107,2024-07-29,Completed,Apple Pay,0.0
12240,5869,101,2024-07-29,Completed,Apple Pay,24.99
12241,5197,101,2024-07-29,Completed,Apple Pay,0.0
12242,6023,107,2024-07-29,Completed,PayPal,0.0
12243,5754,106,2024-07-29,Completed,Apple Pay,0.0
12244,6184,102,2024-07-29,Completed,PayPal,0.0
12245,5577,106,2024-07-29,Completed,Store Financing,0.0
12246,6265,106,2024-07-29,Completed,Bank Transfer,0.0
12247,5401,104,2024-07-29,Completed,Apple Pay,0.0
12248,5274,101,2024-07-30,Completed,Credit Card,14.99
12249,6107,101,2024-07-30,Completed,Store Financing,14.99
12250,5705,106,2024-07-30,Completed,Bank Transfer,0.0
12251,5855,108,2024-07-30,Completed,Store Financing,0.0
12252,5133,102,2024-07-30,Completed,Bank Transfer,0.0
12253,5080,102,2024-07-30,Completed,Store Financing,0.0
12254,5751,102,2024-07-30,Completed,Bank Transfer,0.0
12255,5786,101,2024-07-30,Completed,Bank Transfer,0.0
12256,5301,101,2024-07-30,Completed,PayPal,24.99
12257,5903,105,2024-07-30,Completed,PayPal,0.0
12258,6229,101,2024-07-30,Completed,PayPal,24.99
12259,6285,101,2024-07-30,Completed,Apple Pay,0.0
12260,5363,101,2024-07-30,Completed,PayPal,9.99
12261,6098,104,2024-07-30,Completed,PayPal,0.0
12262,6140,101,2024-07-30,Completed,Apple Pay,24.99
12263,6461,108,2024-07-30,Completed,Apple Pay,0.0
12264,6411,101,2024-07-31,Completed,Apple Pay,14.99
12265,5170,106,2024-07-31,Completed,Store Financing,0.0
12266,5844,101,2024-07-31,Completed,Apple Pay,24.99
12267,5514,101,2024-07-31,Completed,PayPal,9.99
12268,6033,108,2024-07-31,Completed,Apple Pay,0.0
12269,5806,101,2024-07-31,Completed,Apple Pay,24.99
12270,5077,102,2024-07-31,Completed,Credit Card,0.0
12271,5576,102,2024-08-01,Completed,Apple Pay,0.0
12272,5870,108,2024-08-01,Returned,Apple Pay,0.0
12273,6147,101,2024-08-01,Completed,Apple Pay,24.99
12274,6435,107,2024-08-01,Returned,Bank Transfer,0.0
12275,5889,101,2024-08-01,Completed,Credit Card,0.0
12276,5928,101,2024-08-01,Completed,Apple Pay,14.99
12277,5133,101,2024-08-01,Completed,PayPal,14.99
12278,6149,103,2024-08-01,Returned,Credit Card,0.0
12279,5728,102,2024-08-01,Completed,PayPal,0.0
12280,6093,101,2024-08-01,Completed,Bank Transfer,9.99
12281,5587,105,2024-08-01,Completed,Store Financing,0.0
12282,5544,101,2024-08-01,Completed,Apple Pay,0.0
12283,6037,101,2024-08-02,Completed,Bank Transfer,9.99
12284,5025,101,2024-08-02,Completed,Apple Pay,24.99
12285,5645,104,2024-08-02,Completed,Apple Pay,0.0
12286,5318,101,2024-08-02,Completed,Apple Pay,9.99
12287,5235,101,2024-08-02,Completed,Bank Transfer,14.99
12288,6441,101,2024-08-02,Completed,Credit Card,24.99
12289,5846,101,2024-08-03,Completed,Bank Transfer,9.99
12290,6184,101,2024-08-03,Completed,PayPal,0.0
12291,6262,103,2024-08-03,Completed,PayPal,0.0
12292,5238,101,2024-08-03,Completed,Store Financing,14.99
12293,6339,101,2024-08-03,Cancelled,Apple Pay,0.0
12294,5783,101,2024-08-03,Completed,Bank Transfer,14.99
12295,5468,101,2024-08-03,Completed,Credit Card,0.0
12296,5652,101,2024-08-03,Completed,Store Financing,0.0
12297,6359,101,2024-08-03,Completed,Credit Card,14.99
12298,5851,104,2024-08-03,Completed,Credit Card,0.0
12299,5954,101,2024-08-04,Completed,PayPal,14.99
12300,5468,101,2024-08-04,Completed,PayPal,14.99
12301,5998,101,2024-08-04,Completed,Bank Transfer,24.99
12302,6124,101,2024-08-04,Completed,Apple Pay,9.99
12303,6326,104,2024-08-04,Completed,PayPal,0.0
12304,5998,101,2024-08-04,Completed,Credit Card,0.0
12305,5754,105,2024-08-04,Completed,Credit Card,0.0
12306,5065,108,2024-08-04,Completed,Credit Card,0.0
12307,6029,101,2024-08-04,Completed,Store Financing,24.99
12308,6201,101,2024-08-04,Returned,Bank Transfer,14.99
12309,5587,101,2024-08-04,Completed,PayPal,9.99
12310,5856,101,2024-08-04,Completed,PayPal,24.99
12311,6033,107,2024-08-05,Completed,Store Financing,0.0
12312,5751,101,2024-08-05,Completed,PayPal,24.99
12313,5970,101,2024-08-05,Completed,Store Financing,0.0
12314,5910,101,2024-08-05,Completed,PayPal,9.99
12315,6203,101,2024-08-05,Completed,PayPal,14.99
12316,6127,101,2024-08-05,Completed,Credit Card,24.99
12317,5395,101,2024-08-05,Completed,PayPal,9.99
12318,6488,105,2024-08-05,Completed,Store Financing,0.0
12319,5354,101,2024-08-05,Completed,Credit Card,14.99
12320,6011,107,2024-08-05,Completed,Apple Pay,0.0
12321,6294,101,2024-08-05,Completed,Bank Transfer,0.0
12322,6352,101,2024-08-06,Completed,Credit Card,0.0
12323,5716,101,2024-08-06,Completed,Bank Transfer,0.0
12324,5903,101,2024-08-06,Completed,PayPal,24.99
12325,5475,105,2024-08-06,Completed,Store Financing,0.0
12326,5426,101,2024-08-06,Completed,Store Financing,0.0
12327,6406,102,2024-08-06,Completed,Store Financing,0.0
12328,5848,101,2024-08-06,Completed,Store Financing,9.99
12329,5822,102,2024-08-06,Completed,Store Financing,0.0
12330,5250,101,2024-08-06,Completed,Bank Transfer,24.99
12331,5943,101,2024-08-07,Completed,PayPal,14.99
12332,5915,101,2024-08-07,Completed,PayPal,9.99
12333,6444,101,2024-08-07,Completed,Store Financing,9.99
12334,5041,101,2024-08-07,Completed,Bank Transfer,24.99
12335,5077,101,2024-08-07,Completed,Store Financing,24.99
12336,6307,103,2024-08-07,Completed,Credit Card,0.0
12337,6127,102,2024-08-07,Completed,PayPal,0.0
12338,5587,101,2024-08-07,Completed,Credit Card,14.99
12339,5597,102,2024-08-07,Completed,Credit Card,0.0
